amount,n_daily_txns,velocity_spike,high_risk_country,below_ctr_threshold,label,ml_suspicion_score
5894.745378810582,1,0,0,0,0,0.0041082981042563915
1963.8365098410743,2,0,0,0,0,0.0041082981042563915
1077.541324581787,2,0,0,0,0,0.0041082981042563915
742.624250074132,1,0,0,0,0,0.0041082981042563915
778.7258522982285,2,0,0,0,0,0.0041082981042563915
8905.242340510791,9,1,0,0,0,0.8796578645706177
443.4215708074347,2,0,0,0,0,0.0041082981042563915
2583.225220221055,2,0,0,0,0,0.0041082981042563915
1110.4205747646176,1,0,0,0,0,0.0041082981042563915
1530.0724598103855,1,0,0,0,0,0.0041082981042563915
4970.264978568152,1,0,0,0,0,0.0041082981042563915
790.232262676124,1,0,0,0,0,0.0041082981042563915
817.9558919695007,2,0,0,0,0,0.0041082981042563915
1311.95757775925,1,0,0,0,0,0.0041082981042563915
489.50814227466765,3,0,0,0,0,0.0041082981042563915
911.5419685554417,3,0,0,0,0,0.0041082981042563915
3337.4619158437827,2,0,0,0,0,0.0041082981042563915
353.0863999311734,1,0,0,0,0,0.0041082981042563915
424.1036763729577,1,0,0,0,0,0.0041082981042563915
532.9576507237776,3,0,0,0,0,0.0041082981042563915
8539.772123371906,9,1,0,0,0,0.03328726440668106
598.8428963623172,1,0,0,0,0,0.0041082981042563915
767.9587562749032,1,0,0,0,0,0.0041082981042563915
